"CNPJ","NOME","PROJETO","DATA","VALOR (R$)"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2099 - CT -  UFC/FCPC - CURSO DE ESP. EM TECNOLOGIAS DA INFORMACAO","07/04/2010","119,70"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","0101 - FCPC","01/04/2010","225,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2197 - CV -  LG PLANO DE TRABALHO 05","31/03/2010","37,80"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2197 - CV -  LG PLANO DE TRABALHO 05","31/03/2010","57,22"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2394 - CT -  UFC/FCPC - CURSO DE MESTRADO PROFISSIONAL EM FINANCAS E SEGUROS","31/03/2010","101,25"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2385 - CT ISOFARMA/FCPC - ENSAIOS DE TRATABILIDADE QUIMICA","25/03/2010","119,95"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2196 - CV.SICONV/SEAP/FCPC/UFC-PLDM","25/03/2010","1.740,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2413 - CARTA ACORDO OPAS/FCPC - SESSOES PRESENCIAIS FAIMER 2010","24/03/2010","35,10"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","24/03/2010","28,20"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1954 - CV - FINEP/FCPC - IMPLANT. INFRA-ESTRUTURA PESQUISA CAMPI UFC CARIRI/SOB","24/03/2010","394,42"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2256 - CARTA ACORDO OPAS/FCPC-III CONG.BRAS.SOBRE USO DE MEDICAMENTOS","23/03/2010","604,17"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2240 - CV -  BNB/FCPC - TRAJETORIAS E OLHARES SOBRE VIOLENCIAS E CONFLITOS SOCI","23/03/2010","43,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2156 - CV -  FUNCAP/FCPC - 10/2008 - TECNOLOGIA DA INFORMACAO","23/03/2010","33,75"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2151 - CV -  FUNCAP/FCPC- 03/2008 - SEGURANCA PUBLICA","23/03/2010","82,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2102 - CV -  BB/UFC/FCPC-APOIO AS ATIVIDADES DA UFC","22/03/2010","937,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2102 - CV -  BB/UFC/FCPC-APOIO AS ATIVIDADES DA UFC","22/03/2010","570,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","0101 - FCPC","18/03/2010","472,88"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","17/03/2010","382,94"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","17/03/2010","1.763,85"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","17/03/2010","3.008,81"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","17/03/2010","2.005,88"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","11/03/2010","117,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1576 - CV - FINEP/FCPC/UNIFAC/HM","11/03/2010","119,40"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","0101 - FCPC","10/03/2010","136,54"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1922 - CT - PREF. MARACANAU/ PROJETO FEDERAL DE INCLUSAO PRODUTIVA","09/03/2010","96,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2250 - CT -  NOVUS/FCPC-PRESTACAO DE SERVICOS -USO DE MERA EM C. MARINHO","05/03/2010","51,70"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2413 - CARTA ACORDO OPAS/FCPC - SESSOES PRESENCIAIS FAIMER 2010","02/03/2010","75,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2133 - CT -  CPRM/FCPC-MAPEAMENTO GEOLOGICO E LEVANTAMENTO","01/03/2010","106,93"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1789 - CV -  FUNCAP/FCPC- 04/2007 - PRONEX","24/02/2010","32,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","23/02/2010","74,87"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1822 - CT -  SEINF/FCPC - QUALIFOR","12/02/2010","245,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","0101 - FCPC","12/02/2010","527,65"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2133 - CT -  CPRM/FCPC-MAPEAMENTO GEOLOGICO E LEVANTAMENTO","12/02/2010","43,37"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2213 - CT -  UFC/FCPC - PROJETO PROJOVEM CAMPO","11/02/2010","118,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2250 - CT -  NOVUS/FCPC-PRESTACAO DE SERVICOS -USO DE MERA EM C. MARINHO","11/02/2010","51,70"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2364 - CV -  BNB/FCPC - PORTAL DO SEMIARIDO","10/02/2010","48,10"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2396 - CV. BNB/FCPC - COLOQUIO INTERNACIONAL FRANÃ‡A/BRASIL: OLHARES SOBRE IMAGINÃRIOS E PRÃTICAS CULTURAIS","09/02/2010","81,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2396 - CV. BNB/FCPC - COLOQUIO INTERNACIONAL FRANÃ‡A/BRASIL: OLHARES SOBRE IMAGINÃRIOS E PRÃTICAS CULTURAIS","09/02/2010","82,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2379 - CV -  BNB/FCPC - ECOS NORDESTE","08/02/2010","105,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2347 - CV -  BNB/FCPC - CONFERENCIA INTERNACIONAL - CAPTURA DE CARBONO","08/02/2010","90,90"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2191 - CT -  UNIVERS.DE COLUMBIA/FCPC -GEREN. DO RISCO CLIMAT. P/ SUSTENT.HIDRI","05/02/2010","241,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2133 - CT -  CPRM/FCPC-MAPEAMENTO GEOLOGICO E LEVANTAMENTO","03/02/2010","86,04"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2361 - CT -  OPAS/FCPC-PRODUCAO DE MATERIAL INSTRUCIONAL E APOIO FAIMER 2010","03/02/2010","29,06"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2182 - CV -  SECITECE/FCPC -CONST. DA CLINICA ODONTOLOGICA CAMPUS SOBRAL","03/02/2010","137,61"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2364 - CV -  BNB/FCPC - PORTAL DO SEMIARIDO","02/02/2010","30,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1916 - CV - FINEP/UFC/FCPC - MODERNIZACAO/CONSOLIDACAO DAS AREAS DE PESQU. UFC","01/02/2010","118,95"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1822 - CT -  SEINF/FCPC - QUALIFOR","29/01/2010","91,82"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2361 - CT -  OPAS/FCPC-PRODUCAO DE MATERIAL INSTRUCIONAL E APOIO FAIMER 2010","28/01/2010","75,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2294 - CT -  ROCHE/UFC/FCPC - EMERGE 3","26/01/2010","77,58"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2369 - CT -  NOVARTIS/UFC/FCPC - ENSAIO CLINICO CLAF237B2224","26/01/2010","257,86"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2369 - CT -  NOVARTIS/UFC/FCPC - ENSAIO CLINICO CLAF237B2224","22/01/2010","99,07"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2363 - CV -  SDE/FCPC - FEIRAS DE FORTALEZA","21/01/2010","247,50"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2242 - CT -  ACHE/UFC/FCPC - ARTROLIVE","19/01/2010","244,71"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2381 - CV -  BNB/FCPC - SEMINARIOS SOBRE TURISMO E CULTURA REGIONAL","15/01/2010","78,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2381 - CV -  BNB/FCPC - SEMINARIOS SOBRE TURISMO E CULTURA REGIONAL","15/01/2010","45,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2151 - CV -  FUNCAP/FCPC- 03/2008 - SEGURANCA PUBLICA","14/01/2010","0,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2376 - CT -  SETFOR/FCPC-PLANO DE DESENV. INTEGRADO DO TURISMO SUSTENTAVEL","14/01/2010","1.343,61"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2102 - CV -  BB/UFC/FCPC-APOIO AS ATIVIDADES DA UFC","13/01/2010","750,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1576 - CV - FINEP/FCPC/UNIFAC/HM","13/01/2010","0,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1721 - CARTA/FCPC/LABOMAR","12/01/2010","59,25"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2188 - CV -  ERICSSSON/UFC/FCPC - TERMO ADITIVO 09/2009","12/01/2010","99,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2102 - CV -  BB/UFC/FCPC-APOIO AS ATIVIDADES DA UFC","11/01/2010","315,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","1417 - CARTA/LABOMAR/CAMAROES MARINHOS","11/01/2010","51,70"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2177 - CT -  FCPC/UFC - CONEXOES DE SABERES","08/01/2010","87,60"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","0101 - FCPC","08/01/2010","570,56"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2362 - CV -  CGDT/UFC - AMBIENTE COMPUTACIONAL PARA S2GPR","05/01/2010","30,00"
"***.00.394/****-01","SECRETARIA DA RECEITA FEDERAL","2126 - CT -  BRISTOL/FCPC/UFC - PESQUISAS, TESTES E ENSAIOS NA AREA DE ANTI-INF","05/01/2010","87,00"
"***.00.408/****-48","ELYTUR TURISMO LTDA","2054 - CV - SECRETARIA ESPORTE/FCPC - VILAS OLIMPICAS MESSEJANA/CASTELAO","13/10/2010","1.820,00"
"***.00.419/****-58","GURPREL - MARCOS THIAGO NOGUEI","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","01/07/2010","2.157,40"
"***.00.433/****-03","EUROJET - ANA ELZA MARTINS MOT","2531 - CV - BNB/FCPC - PERFIL SOCIO-ECONOMICO DOS GRUPOS E ATIVIDADES","11/11/2010","3.262,50"
"***.00.433/****-03","EUROJET - ANA ELZA MARTINS MOT","1986 - CT - UFC/FCPC - MESTRADO PROFISSIONAL ECONOMIA EMPRESA 2008/1","03/11/2010","179,00"
"***.00.433/****-03","EUROJET - ANA ELZA MARTINS MOT","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","14/07/2010","2.000,00"
"***.00.433/****-03","EUROJET - ANA ELZA MARTINS MOT","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","24/03/2010","4.999,75"
"***.00.433/****-03","EUROJET - ANA ELZA MARTINS MOT","1962 - CT - UFC/FCPC - CURSO DE MESTRADO ECONOMIA 2008.1/PIAUI","22/01/2010","75,00"
"***.00.433/****-08","ENGEART CONSTRUCOES ARTE & PRO","1715 - CV -  FINEP/FCPC-CT INFRA PROINFRA-01/2005","01/07/2010","18.750,54"
"***.00.434/****-08","SPHINX BRASIL","1954 - CV - FINEP/FCPC - IMPLANT. INFRA-ESTRUTURA PESQUISA CAMPI UFC CARIRI/SOB","26/05/2010","26.988,00"
"***.00.466/****-53","SUPRIMAX COMERCIAL LTDA","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","05/11/2010","906,20"
"***.00.466/****-53","SUPRIMAX COMERCIAL LTDA","1790 - CV.FUNCET/UFC/FCPC-PROGRAMA DE FORMACAO EM AUDIVISUAL","30/09/2010","0,00"
"***.00.466/****-53","SUPRIMAX COMERCIAL LTDA","1790 - CV.FUNCET/UFC/FCPC-PROGRAMA DE FORMACAO EM AUDIVISUAL","30/09/2010","412,56"
"***.00.466/****-53","SUPRIMAX COMERCIAL LTDA","2197 - CV -  LG PLANO DE TRABALHO 05","31/03/2010","3.513,66"
"***.00.466/****-53","SUPRIMAX COMERCIAL LTDA","2197 - CV -  LG PLANO DE TRABALHO 05","31/03/2010","1.097,00"
"***.00.466/****-53","SUPRIMAX COMERCIAL LTDA","1990 - CV -  FEC/SECULT - AUDIOVISUAL II","12/03/2010","2.210,00"
"***.00.466/****-53","SUPRIMAX COMERCIAL LTDA","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","12/03/2010","0,00"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","31/12/2010","5.490,98"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","31/12/2010","549,10"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","14/09/2010","642,63"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","14/09/2010","5.452,80"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","13/09/2010","564,10"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","19/08/2010","502,33"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","19/08/2010","5.510,06"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","23/07/2010","5.510,06"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","21/07/2010","502,33"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","07/07/2010","502,33"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","06/07/2010","5.023,31"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","15/06/2010","6.078,20"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","23/04/2010","5.525,64"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","23/04/2010","552,56"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","25/03/2010","5.023,31"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","25/03/2010","502,33"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","25/02/2010","5.023,31"
"***.00.474/****-62","ESCRITORIO CENTRAL DE ARRECADACAO E DISTRIBUICAO ECAD","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","27/01/2010","5.023,31"
"***.00.480/****-60","SAN MARCO HOTEL-MARCO MARCHETT","1735 - CARTA - FCPC/CEDEFAR/FFOE/UFC","28/04/2010","368,50"
"***.00.528/****-50","HOTEL DAS AMERICAS - HORIZONTE","2450 - CT -  UNESCO/FCPC-INCENTIVOS E BARREIRAS P/REALIZ.DO TESTE HIV","01/09/2010","594,00"
"***.00.528/****-50","HOTEL DAS AMERICAS - HORIZONTE","2450 - CT -  UNESCO/FCPC-INCENTIVOS E BARREIRAS P/REALIZ.DO TESTE HIV","01/09/2010","693,00"
"***.00.528/****-50","HORIZONTES HOTEIS LTDA(  HOTEI","1992 - CT -  UFC/FCPC PROJETO BASICO DA FASE II DO UCA","30/08/2010","1.015,63"
"***.00.528/****-50","HORIZONTES HOTEIS LTDA(  HOTEI","1515 -  CARTA ACORDO/UNESCO - FCPC-REDE DE HOSP. SENTINELA","30/06/2010","594,00"
"***.00.566/****-65","STUDIO SALES - RAIMUNDO SALES","1994 - CT -  UFC/FCPC REGISTROS DE DIPLOMAS","27/05/2010","543,35"
"***.00.590/****-00","QUALITY REPRESENTACOES TURISTI","2415 - CARTA/FCPC-IV CONGRESSO IBERO-AMERICANO DE PESQ. QUALITATIVA EM SAUDE","20/09/2010","8.427,98"
"***.00.602/****-90","VERNON IMP. E COM. LTDA","1424 - DOACAO/UFC/SECRET.DE REC.HUMANOS/FESTAS","25/05/2010","75,25"
"***.00.607/****-84","AGITO JOVEM - ISAIAS LIRA AGUI","2535 - CV -  HABITAFOR/FCPC-02/2010 -PLANO MUNIC.HABITACAO","07/10/2010","4.500,00"
"***.00.611/****-28","CONSTRUTORA IMPACTO COMERCIO E","2572 - CT - SETFOR/FCPC-PRESTACAO DE SERVICOS-CONSULTORIA","17/12/2010","38.116,80"
"***.00.611/****-28","CONSTRUTORA IMPACTO COMERCIO E","2572 - CT - SETFOR/FCPC-PRESTACAO DE SERVICOS-CONSULTORIA","17/12/2010","76.233,60"
"***.00.611/****-28","CONSTRUTORA IMPACTO COMERCIO E","2572 - CT - SETFOR/FCPC-PRESTACAO DE SERVICOS-CONSULTORIA","03/12/2010","4.688,38"
"***.00.623/****-73","APPLE COMPUTADORES BRASIL LTDA","2153 - CV -  FUNCAP/FCPC - 07/2008 - PROGRAMA PRIMEIROS PROJETOS - PPP","16/03/2010","2.999,00"
"***.00.625/****-61","MARTECMED EQUIP.MEDICOS - IZAQ","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","04/10/2010","410,00"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","20/12/2010","1.563,46"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","13/12/2010","267,69"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2277 - CV -  FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO 11","02/12/2010","812,43"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","1789 - CV -  FUNCAP/FCPC- 04/2007 - PRONEX","03/11/2010","999,58"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","1789 - CV -  FUNCAP/FCPC- 04/2007 - PRONEX","18/10/2010","3.790,95"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","1974 - CV - FINEP/FADE/FCPC - TECNICAS REVESTIMENTO METALICO","15/10/2010","203,57"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","0101 - FCPC","01/10/2010","1.935,95"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","0101 - FCPC","30/09/2010","1.935,95"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","1974 - CV - FINEP/FADE/FCPC - TECNICAS REVESTIMENTO METALICO","23/09/2010","183,52"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2155 - CV -  FUNCAP/FCPC-09/2008 - PROGRAMA PRONEX","01/09/2010","4.387,94"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","1717 - CV - FUNCAP/FCPC-027/2006 - APOIO DE INFRA ESTRUTURA LABORATORIAL","16/08/2010","1.122,54"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2118 - CT -  FCPC/CDSA-SENSOR OPTICO PARA MEDIDAS DE ALTAS TENSOES E CORRENTES","09/08/2010","325,88"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2118 - CT -  FCPC/CDSA-SENSOR OPTICO PARA MEDIDAS DE ALTAS TENSOES E CORRENTES","09/08/2010","170,72"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","20/05/2010","247,77"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","18/05/2010","725,76"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","29/04/2010","266,31"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","29/04/2010","1.948,40"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","15/04/2010","472,94"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","07/04/2010","123,19"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","07/04/2010","58,75"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","07/04/2010","1.204,47"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","02/04/2010","335,14"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2265 - CV - FLEXTRONICS/UFC/FCPC - PT 08 - PC DIAGNOSIS","31/03/2010","702,17"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","31/03/2010","2.319,95"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","31/03/2010","2.319,95"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","31/03/2010","2.382,36"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","30/03/2010","268,53"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","26/03/2010","183,92"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","26/03/2010","1.047,29"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","24/03/2010","4.107,32"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","15/03/2010","560,98"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2269 - CV - FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO NÂ° 09","12/03/2010","240,10"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2277 - CV -  FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO 11","25/01/2010","389,39"
"***.00.676/****-06","FEDERAL EXPRESS CORPORATION","2277 - CV -  FLEXTRONICS/UFC/FCPC - PLANO DE TRABALHO 11","22/01/2010","98,25"
"***.00.687/****-41","LARANJATO - HELENA MA. BRAGA S","2056 - CARTA-ACORDO OPAS/UFC/FCPC - REGESUS","09/02/2010","3.681,60"
"***.00.705/****-94","MAC  AG DE VIAGNES E TURISMO L","2415 - CARTA/FCPC-IV CONGRESSO IBERO-AMERICANO DE PESQ. QUALITATIVA EM SAUDE","28/12/2010","1.036,06"
"***.00.705/****-94","MAC  AG DE VIAGNES E TURISMO L","2415 - CARTA/FCPC-IV CONGRESSO IBERO-AMERICANO DE PESQ. QUALITATIVA EM SAUDE","08/10/2010","4.910,19"
"***.00.705/****-94","MAC  AG DE VIAGNES E TURISMO L","2142 - CV -  FUNCAP/FCPC - 02/2008 - EVENTOS","30/08/2010","7.727,00"
"***.00.769/****-65","RHP EMPREENDIMENTOS E SERVICOS","2301 - CV -  BNB/FCPC - APOIO A CULTURA SOCIAL E DIGITAL NO ASSENTAMENTO MACEIO","13/12/2010","180,00"
"***.00.769/****-65","RHP EMPREENDIMENTOS E SERVICOS","2191 - CT -  UNIVERS.DE COLUMBIA/FCPC -GEREN. DO RISCO CLIMAT. P/ SUSTENT.HIDRI","23/11/2010","0,00"
"***.00.769/****-65","RHP EMPREENDIMENTOS E SERVICOS","2301 - CV -  BNB/FCPC - APOIO A CULTURA SOCIAL E DIGITAL NO ASSENTAMENTO MACEIO","07/10/2010","150,00"
"***.00.769/****-65","RHP EMPREENDIMENTOS E SERVICOS","2301 - CV -  BNB/FCPC - APOIO A CULTURA SOCIAL E DIGITAL NO ASSENTAMENTO MACEIO","28/09/2010","196,00"
