"CNPJ","NOME","PROJETO","DATA","VALOR (R$)"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","01/07/2014","17,39"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","01/07/2014","17,39"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","26/06/2014","247,31"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","26/06/2014","87,74"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","26/06/2014","107,59"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","26/06/2014","89,72"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","26/06/2014","61,21"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","26/06/2014","46,10"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2922 - CT.PETROBRAS - PROJETO AMBES","26/06/2014","1.024,34"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","26/06/2014","46,10"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","26/06/2014","46,10"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","26/06/2014","115,39"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","09/06/2014","556,14"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","23/05/2014","82,20"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","23/05/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","23/05/2014","181,51"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","23/05/2014","92,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","23/05/2014","92,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","23/05/2014","92,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","23/05/2014","51,05"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","23/05/2014","51,05"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","23/05/2014","158,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","23/05/2014","114,05"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2922 - CT.PETROBRAS - PROJETO AMBES","23/05/2014","475,97"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2922 - CT.PETROBRAS - PROJETO AMBES","20/05/2014","873,23"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","09/05/2014","522,69"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","28/04/2014","348,44"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","28/04/2014","276,17"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","25/04/2014","131,11"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","25/04/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","25/04/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","25/04/2014","132,69"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","25/04/2014","94,92"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","25/04/2014","95,70"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","25/04/2014","94,71"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","24/04/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","24/04/2014","65,24"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","09/04/2014","530,10"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","27/03/2014","158,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","27/03/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","27/03/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2922 - CT.PETROBRAS - PROJETO AMBES","26/03/2014","474,69"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","24/03/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","24/03/2014","64,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","24/03/2014","96,63"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","24/03/2014","92,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","24/03/2014","92,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","24/03/2014","92,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","10/03/2014","1.184,85"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","07/03/2014","52,48"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","07/03/2014","52,48"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","07/03/2014","162,38"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2922 - CT.PETROBRAS - PROJETO AMBES","07/03/2014","358,97"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","07/03/2014","79,58"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","07/03/2014","88,96"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","07/03/2014","79,58"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","06/03/2014","107,40"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","28/02/2014","290,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","27/02/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","27/02/2014","84,46"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","27/02/2014","3,58"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","26/02/2014","138,00"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","07/02/2014","228,91"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","30/01/2014","302,79"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","29/01/2014","112,92"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","24/01/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","24/01/2014","132,56"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","24/01/2014","44,04"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","24/01/2014","73,94"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","24/01/2014","44,04"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","24/01/2014","49,90"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","24/01/2014","96,96"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","24/01/2014","149,70"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","08/01/2014","119,10"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","08/01/2014","367,26"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","07/01/2014","140,91"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","07/01/2014","91,71"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","06/01/2014","721,82"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","03/01/2014","50,95"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","03/01/2014","50,03"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","03/01/2014","80,55"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","03/01/2014","50,95"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10","03/01/2014","50,03"
"***.02.338/****-71","TIM NORDESTE TELECOMUNICACOES","0101 - FCPC","03/01/2014","149,70"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","03/12/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","29/10/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","15/10/2014","993,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","02/10/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","02/09/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","01/08/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","30/05/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","05/05/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","01/04/2014","149,90"
"***.02.351/****-52","LOCAWEB SERVCIOS DE INTERNET S","0101 - FCPC","28/02/2014","149,90"
"***.02.403/****-34","CARMEHIL COMERCIAL ELETRICA","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","25/11/2014","724,27"
"***.02.403/****-34","CARMEHIL COMERCIAL ELETRICA","2635 - CT -  UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS","25/11/2014","519,92"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","30/12/2014","1.148,93"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","29/12/2014","76,63"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2962 - CV -  ATLANTICO/FCPC - PARTICIPACAO NA RNP","18/12/2014","1.525,21"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2962 - CV -  ATLANTICO/FCPC - PARTICIPACAO NA RNP","18/12/2014","148,26"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","18/12/2014","679,34"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2962 - CV -  ATLANTICO/FCPC - PARTICIPACAO NA RNP","18/12/2014","254,16"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2962 - CV -  ATLANTICO/FCPC - PARTICIPACAO NA RNP","18/12/2014","234,56"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","18/12/2014","455,65"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","18/12/2014","1.216,01"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","04/12/2014","93,22"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","04/12/2014","48,09"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","04/12/2014","71,77"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","04/12/2014","1.265,19"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","04/12/2014","162,00"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","04/12/2014","148,26"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2824 - CV - TERMO ADITIVO PADTEC/UFC/FCPC","04/12/2014","624,76"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","27/11/2014","78,21"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2824 - CV - TERMO ADITIVO PADTEC/UFC/FCPC","20/11/2014","647,30"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2423 - CV - ICC/FCPC-REDE NACIONAL DE ENSINO E PESQUISA","20/11/2014","235,34"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2423 - CV - ICC/FCPC-REDE NACIONAL DE ENSINO E PESQUISA","20/11/2014","1.469,89"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2423 - CV - ICC/FCPC-REDE NACIONAL DE ENSINO E PESQUISA","20/11/2014","256,96"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","11/11/2014","1.119,23"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","07/11/2014","1.247,71"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","07/11/2014","248,64"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","07/11/2014","113,52"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","07/11/2014","1.060,70"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","07/11/2014","480,74"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","0101 - FCPC","07/11/2014","336,59"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2423 - CV - ICC/FCPC-REDE NACIONAL DE ENSINO E PESQUISA","29/10/2014","1.455,91"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2423 - CV - ICC/FCPC-REDE NACIONAL DE ENSINO E PESQUISA","29/10/2014","341,36"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2423 - CV - ICC/FCPC-REDE NACIONAL DE ENSINO E PESQUISA","29/10/2014","234,88"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","24/10/2014","78,31"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","03/10/2014","237,03"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","03/10/2014","190,98"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","01/10/2014","79,03"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","01/10/2014","1.037,20"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3048 - TERMO DE COOPERACAO SMART/UFC/FCPC","01/10/2014","622,36"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3048 - TERMO DE COOPERACAO SMART/UFC/FCPC","01/10/2014","530,14"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2455 - CT -  IFCE/FCPC-INTEGRACAO DO IFCE NA RNP","25/09/2014","1.425,67"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2455 - CT -  IFCE/FCPC-INTEGRACAO DO IFCE NA RNP","25/09/2014","554,37"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2455 - CT -  IFCE/FCPC-INTEGRACAO DO IFCE NA RNP","25/09/2014","235,27"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","19/09/2014","1.079,99"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","01/09/2014","108,90"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","21/08/2014","243,23"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","21/08/2014","1.286,13"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","21/08/2014","247,46"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","07/08/2014","1.105,24"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3048 - TERMO DE COOPERACAO SMART/UFC/FCPC","07/08/2014","486,14"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","31/07/2014","108,90"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","31/07/2014","129,80"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","24/07/2014","190,98"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","24/07/2014","1.061,78"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","24/07/2014","252,49"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","24/07/2014","248,18"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3044 - TERMO DE COOPERACAO WINCOR/UFC/FCPC","09/07/2014","699,86"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","07/07/2014","965,42"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","01/07/2014","108,90"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","01/07/2014","132,57"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","25/06/2014","248,34"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","25/06/2014","1.050,91"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","25/06/2014","252,65"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","11/06/2014","179,65"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","06/06/2014","1.014,25"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3037 - CV - ASGA/UFC/FCPC - 3Âº TERMO ADITIVO","06/06/2014","653,17"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","03/06/2014","136,00"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","30/05/2014","108,90"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","28/05/2014","252,83"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","28/05/2014","248,50"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","28/05/2014","621,59"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","13/05/2014","827,04"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","13/05/2014","59,75"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2824 - CV - TERMO ADITIVO PADTEC/UFC/FCPC","13/05/2014","668,66"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2877 - CV. ERICSSON/UFC/FCPC - TERMO ADITIVO 16/2012 (UFC 34)","02/05/2014","151,12"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","30/04/2014","108,90"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","29/04/2014","248,91"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP","29/04/2014","253,23"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","14/04/2014","59,75"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","10/04/2014","957,65"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2877 - CV. ERICSSON/UFC/FCPC - TERMO ADITIVO 16/2012 (UFC 34)","02/04/2014","154,29"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","3007 - CV - QUANTA/UFC/FCPC - 2Âº TERMO ADITIVO","31/03/2014","534,62"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12","28/03/2014","111,19"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","24/03/2014","243,23"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","24/03/2014","1.756,58"
"***.02.449/****-49","VIVO S.A - TELEFONICA BRASIL S","2757 - CT. EMBRAPA/UFC/FCPC - ACESSO A REDE NACIONAL DE ENSINO E PESQUISA","24/03/2014","247,46"
